model_id,method,n_row_clusters,n_column_clusters,n_blocks,random_state,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction,numeric_one_fraction
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,3,4,764,44,33616,23,21,0.5227272727272727,0,0.0,0.5897475247056164,0.40486033486180156,0.2834067110899572,0.7165932889100428,0.09674815070111734,17572,0.4704643751422718,0.49912688453364595,0.5295356248577282,0.4704643751422718,16044,0.7203909742273746,0.19475388390404014,0.013836948391922213,0.10003739715781601
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,3,5,764,171,130644,124,47,0.7251461988304093,0,0.0,0.09284458809633814,0.24504421147840763,0.7568889501240011,0.2431110498759989,0.0469183712499414,94736,0.0765390136801216,0.2658585959960591,0.9234609863198784,0.0765390136801216,35908,0.13586355038593073,0.17157677480176928,0.31742230143700567,0.00038988526233708367
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,0,381,941,358521,341,600,0.36238044633368754,619,0.6578108395324124,0.036796656758334934,0.12883557538110443,0.8265596715394635,0.17344032846053647,0.013063152629910223,129921,0.024969019635008968,0.1560306626707568,0.975030980364991,0.024969019635008968,228600,0.04351869719009186,0.10986836189465758,0.7421784776902887,0.0013254593175853018
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,1,381,100,38100,79,21,0.79,0,0.0,0.522130064869265,0.4524436604898636,0.3800524934383202,0.6199475065616797,0.16763767349788472,30099,0.5240041197381973,0.4994234698485788,0.47599588026180273,0.5240041197381973,8001,0.5150800489337582,0.19082839504516005,0.019122609673790775,0.00024996875390576176
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,2,381,53,20193,53,0,1.0,0,0.0,0.6827118308324667,0.4654206558306669,0.31728816916753333,0.6827118308324667,0.19547045747309325,20193,0.6827118308324667,0.4654206558306669,0.31728816916753333,0.6827118308324667,0,,,,
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,3,381,214,81534,208,6,0.9719626168224299,7,0.03271028037383177,0.34242370540752326,0.47108885942465456,0.641536046311968,0.35846395368803197,0.21097813478769376,79248,0.3463178881485968,0.4757959736030694,0.6536821118514032,0.3463178881485968,2286,0.20742537038363956,0.22059425960108778,0.2204724409448819,0.0013123359580052493
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,4,381,44,16764,23,21,0.5227272727272727,0,0.0,0.7266807332501789,0.3456611544348556,0.14757814364113578,0.8524218563588642,0.08278017792165193,8763,0.7195024534976606,0.44924233205309955,0.2804975465023394,0.7195024534976606,8001,0.7345426586934133,0.17083537896729217,0.001999750031246094,0.09523809523809523
bistochastic_r5_c6_seed42,bistochastic,5,6,30,42,4,5,381,171,65151,124,47,0.7251461988304093,0,0.0,0.3216088165905358,0.42602779139900904,0.5024942057681386,0.49750579423186136,0.16507526041224735,47244,0.3604267208534417,0.48012425448864476,0.6395732791465583,0.3604267208534417,17907,0.21919562236499696,0.1941839079788633,0.14083877813145698,0.0003350644999162339
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,0,0,571,1324,756004,679,645,0.5128398791540786,626,0.472809667673716,0.04120702961124677,0.1665781099059931,0.8667533505113729,0.13324664948862705,0.01959147882803591,387709,0.0483661715358684,0.21453877268883434,0.9516338284641316,0.0483661715358684,368295,0.0336705065619164,0.09162625240799446,0.7773985527905619,0.00035840834113957563
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,0,1,571,199,113629,149,50,0.7487437185929648,0,0.0,0.5619485916798969,0.44626745352360836,0.3351257161464063,0.6648742838535937,0.1542629022468825,85079,0.5633587606812492,0.49596942188499504,0.4366412393187508,0.5633587606812492,28550,0.5577462880558669,0.24407907160658318,0.032609457092819615,0.04077057793345009
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,1,0,381,1324,504444,679,645,0.5128398791540786,626,0.472809667673716,0.13369889937420606,0.31325992287410254,0.7476905265995829,0.2523094734004171,0.0656032343184586,258699,0.2085473851850993,0.40627007435640283,0.7914526148149007,0.2085473851850993,245745,0.05490491198568435,0.12479714259685909,0.7016215996256282,0.0012696087407678691
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,1,1,381,199,75819,149,50,0.7487437185929648,0,0.0,0.5339335558612617,0.4499238019407972,0.36372149461216846,0.6362785053878316,0.15739666498014232,56769,0.5219221758354031,0.4995191870255253,0.4780778241645969,0.5219221758354031,19050,0.5697274683383201,0.2457602021255835,0.02293963254593176,0.04010498687664042
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,2,0,579,1324,766596,679,645,0.5128398791540786,626,0.472809667673716,0.008948740759994835,0.06461786409752382,0.9442639930289227,0.055736006971077334,0.0032266833411388873,393141,0.0048481333669090736,0.06945954916183761,0.995151866633091,0.0048481333669090736,373455,0.013265504201708373,0.05878564989565657,0.8906936578704262,0.00012317414414052564
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,2,1,579,199,115221,149,50,0.7487437185929648,0,0.0,0.2629773220013366,0.3880646912803134,0.6310481596236797,0.3689518403763203,0.07150632861924193,86271,0.1828192556015347,0.3865182730257852,0.8171807443984653,0.1828192556015347,28950,0.5018483598727461,0.27920766911435324,0.07637305699481865,0.04272884283246978
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,3,0,675,1324,893700,679,645,0.5128398791540786,626,0.472809667673716,0.11884746446296968,0.302713403272705,0.7803233747342508,0.21967662526574913,0.06998787814620987,458325,0.196591938035237,0.3974211216515632,0.803408061964763,0.196591938035237,435375,0.03700483259386965,0.09365318680776949,0.7560218202698823,0.00023887453344817686
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,3,1,675,199,134325,149,50,0.7487437185929648,0,0.0,0.4669293374509138,0.449739333120646,0.43114833426391214,0.5688516657360878,0.15256136680737242,100575,0.4341039025602784,0.49563868325849497,0.5658960974397216,0.4341039025602784,33750,0.5647491334250074,0.24530983041884313,0.0296,0.039703703703703706
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,4,0,829,1324,1097596,679,645,0.5128398791540786,626,0.472809667673716,0.014611669867480385,0.08504634902638505,0.9205855342038418,0.07941446579615814,0.005541250514469922,562891,0.009623532797646436,0.09762643296842849,0.9903764672023536,0.009623532797646436,534705,0.01986274749603426,0.06899230902165693,0.847115699310835,9.724988545085609e-05
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,4,1,829,199,164971,149,50,0.7487437185929648,0,0.0,0.3874499291613132,0.4372038028047657,0.5083620757587697,0.49163792424123026,0.10583772241978777,123521,0.3386387739736563,0.47324682221360476,0.6613612260263437,0.3386387739736563,41450,0.5329071716205307,0.25514615206631935,0.05242460796139928,0.04082026537997587
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,5,0,716,1324,947984,679,645,0.5128398791540786,626,0.472809667673716,0.02702123530376462,0.132524539299412,0.8960625917737008,0.10393740822629918,0.013926243570057154,486164,0.029926115467208598,0.17038351763081985,0.9700738845327914,0.029926115467208598,461820,0.023963229674340652,0.07397449410811219,0.8181499285435884,0.00011692867350915942
bistochastic_r6_c2_seed42,bistochastic,6,2,12,42,5,1,716,199,142484,149,50,0.7487437185929648,0,0.0,0.48238299947549196,0.45021488281053085,0.41450268100277926,0.5854973189972208,0.1501586970612326,106684,0.4600502418357017,0.4984014614972694,0.5399497581642984,0.4600502418357017,35800,0.5489346172420669,0.24609048111103984,0.04067039106145252,0.042039106145251394
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,0,0,721,1017,733257,405,612,0.39823008849557523,626,0.615535889872173,0.011102559482778888,0.05521307034221444,0.9093905683818907,0.09060943161810935,0.002561901083558125,292005,0.0020547593363127344,0.04528285879207022,0.9979452406636873,0.0020547593363127344,441252,0.017090074285587373,0.06015699708754645,0.8507882117248193,0.00012011277002710469
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,0,1,721,379,273259,337,42,0.8891820580474934,0,0.0,0.12468967016816282,0.30940994818757983,0.8050311243179548,0.19496887568204524,0.075997182521075,242977,0.11772307666980826,0.32227993094389645,0.8822769233301917,0.11772307666980826,30282,0.18058828942876956,0.16428075682409268,0.18522554652929132,9.906875371507826e-05
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,0,2,721,127,91567,86,41,0.6771653543307087,0,0.0,0.5770403987038563,0.42713569451158856,0.3033188812563478,0.6966811187436522,0.13199102398790916,62006,0.561945618165984,0.4961479017289442,0.43805438183401607,0.561945618165984,29561,0.6087026212954907,0.21751418030438485,0.020702953215385136,0.05121612935962924
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,1,0,678,1017,689526,405,612,0.39823008849557523,626,0.615535889872173,0.05885671052193391,0.20624581976530174,0.8310897631126309,0.168910236887369,0.036041274841756545,274590,0.10520412250992389,0.3068162562786412,0.8947958774900762,0.10520412250992389,414936,0.02818562905929348,0.07764523203493576,0.7889313050687335,0.0002482310524996626
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,1,1,678,379,256962,337,42,0.8891820580474934,0,0.0,0.32306310499798413,0.45130195629562586,0.6058639020555568,0.39413609794444315,0.18146033602824818,228486,0.33663331670211744,0.47255827872152384,0.6633666832978826,0.33663331670211744,28476,0.21417831108624805,0.18102328881248153,0.144472538277848,3.5117291754459895e-05
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,1,2,678,127,86106,86,41,0.6771653543307087,0,0.0,0.5344791948513576,0.4330511665614565,0.34976656678977075,0.6502334332102293,0.1321963410450993,58308,0.4897441174452905,0.4998948058072058,0.5102558825547094,0.4897441174452905,27798,0.6283137474592057,0.20910197613914908,0.013130441038923664,0.048492697316353695
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,2,0,824,1017,838008,405,612,0.39823008849557523,626,0.615535889872173,0.008259770972121985,0.0446589161384124,0.9276307624748212,0.07236923752517875,0.0016477702619545219,333720,0.0003685724559510967,0.019194702662344392,0.9996314275440489,0.0003685724559510967,504288,0.01348188763723507,0.05479011907517499,0.87998326353195,9.914969223935528e-05
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,2,1,824,379,312296,337,42,0.8891820580474934,0,0.0,0.06387008069052437,0.21790383704088162,0.868509362912109,0.13149063708789097,0.03296967947074245,277688,0.0511293249978393,0.22026147444141161,0.9488706750021607,0.0511293249978393,34608,0.1660994775580213,0.16564986376619042,0.22370550161812297,5.779010633379565e-05
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,2,2,824,127,104648,86,41,0.6771653543307087,0,0.0,0.5026406468361841,0.43530509635691134,0.37530578701934103,0.624694212980659,0.11109622308086954,70864,0.46095337547979226,0.49847302947459243,0.5390466245202077,0.46095337547979226,33784,0.5900822404130062,0.2333988149467688,0.03184939616386455,0.04969808193227564
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,3,0,378,1017,384426,405,612,0.39823008849557523,626,0.615535889872173,0.052507723900844384,0.17585255727062166,0.8131395899340835,0.18686041006591644,0.02456321215301249,153090,0.06185250506238161,0.2408874689142,0.9381474949376184,0.06185250506238161,231336,0.04632367754394474,0.11354520327373628,0.7304137704464502,0.0013313967562333575
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,3,1,378,379,143262,337,42,0.8891820580474934,0,0.0,0.4101789952527188,0.47570931909131486,0.5193352040317739,0.48066479596822603,0.19965819649072578,127386,0.4319155951203429,0.4953428245288135,0.5680844048796571,0.4319155951203429,15876,0.23576865821963972,0.1977728753903214,0.1281809019904258,0.0003779289493575208
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,3,2,378,127,48006,86,41,0.6771653543307087,0,0.0,0.5893376100384535,0.4254719424648094,0.29542140565762615,0.7045785943423739,0.13284543561275114,32508,0.5689061154177433,0.49522918659751525,0.43109388458225667,0.5689061154177433,15498,0.6321939158282359,0.20879903263152727,0.01084010840108401,0.048651438895341334
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,4,0,568,1017,577656,405,612,0.39823008849557523,626,0.615535889872173,0.017187677952109907,0.0740215730426532,0.8840122841275777,0.11598771587242235,0.004391710370721287,230040,0.0041818814119283605,0.0645321104550667,0.9958181185880717,0.0041818814119283605,347616,0.025794455074288875,0.07850647682680033,0.8100231289698978,0.00037685261898186506
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,4,1,568,379,215272,337,42,0.8891820580474934,0,0.0,0.17890831518259692,0.3639757829845147,0.750520272027946,0.24947972797205395,0.09479396565416304,191416,0.1762339616333013,0.38101909715962184,0.8237660383666987,0.1762339616333013,23856,0.20036681866146883,0.17343802161332977,0.16281019450033535,4.191817572099262e-05
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,4,2,568,127,72136,86,41,0.6771653543307087,0,0.0,0.6390376260242874,0.41117627192427886,0.2429438837750915,0.7570561162249085,0.12649302102895507,48848,0.6488290206354406,0.47733627833708137,0.35117097936455943,0.6488290206354406,23288,0.618499578791137,0.21246176840985467,0.01593095156303676,0.049725180350395054
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,5,0,582,1017,591894,405,612,0.39823008849557523,626,0.615535889872173,0.0051938930584074176,0.03670006575251485,0.9503559759010904,0.049644024098909605,0.001109314173134462,235710,0.00030546009927453225,0.017474747305820576,0.9996945399007254,0.00030546009927453225,356184,0.008428885457833593,0.044831485579501236,0.9177054556072143,0.00011510904476338073
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,5,1,582,379,220578,337,42,0.8891820580474934,0,0.0,0.04052817157556057,0.16996894968129636,0.9013500893108107,0.09864991068918931,0.01917474588969356,196134,0.02813382687346406,0.1653551168210951,0.9718661731265359,0.02813382687346406,24444,0.13997803263762068,0.1737251366847363,0.33554246440844376,0.0005318278514154802
bistochastic_r6_c3_seed42,bistochastic,6,3,18,42,5,2,582,127,73914,86,41,0.6771653543307087,0,0.0,0.3435921250100522,0.4112736914116144,0.5306301918445762,0.4693698081554239,0.07926939296504891,50052,0.24416606729001838,0.42959166527546205,0.7558339327099817,0.24416606729001838,23862,0.5521443436423182,0.2694584761647803,0.058251613443969494,0.05183974520157573
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,0,0,721,188,135548,156,32,0.8297872340425532,0,0.0,0.3331507120967185,0.43949966382526573,0.5611886564169151,0.43881134358308493,0.1662729180533452,112476,0.34009033038159253,0.4737392717123331,0.6599096696184075,0.34009033038159253,23072,0.2993200729579577,0.19835466522993214,0.0799237170596394,0.00017337031900138697
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,0,1,721,995,717395,374,621,0.3758793969849246,626,0.629145728643216,0.013738520567076716,0.06797922965890228,0.8994751845217767,0.1005248154782233,0.003793956893125079,269654,0.005466264175573142,0.07373183933373686,0.9945337358244268,0.005466264175573142,447741,0.01872052361123507,0.06375092152415733,0.842225751048039,0.00011837200524410318
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,0,2,721,63,45423,33,30,0.5238095238095238,0,0.0,0.7098304234141735,0.34401028345874096,0.1381018426788191,0.8618981573211809,0.08686903136567993,23793,0.7457235321312992,0.43545372401314747,0.2542764678687009,0.7457235321312992,21630,0.6703480038253351,0.19225636321158865,0.010309754969949144,0.06994914470642626
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,0,3,721,277,199717,265,12,0.9566787003610109,0,0.0,0.03903010869888893,0.18296891111452873,0.9360895667369328,0.06391043326306724,0.027567163435213017,191065,0.03443330803653207,0.1823393960015042,0.9655666919634679,0.03443330803653207,8652,0.14054278999260286,0.166687145697423,0.28513638465094776,0.0
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,1,0,678,188,127464,156,32,0.8297872340425532,0,0.0,0.3330381695802109,0.4388240100236751,0.5609976150128664,0.4390023849871336,0.1682281763574812,105768,0.33672755464790866,0.47259084691596426,0.6632724453520914,0.33672755464790866,21696,0.31505241737518436,0.20529401756931093,0.062407817109144545,0.00013827433628318584
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,1,1,678,995,674610,374,621,0.3758793969849246,626,0.629145728643216,0.0550251568211752,0.19474190218303974,0.8269741035561288,0.17302589644387129,0.03196852175609489,253572,0.09646964175855378,0.2952342290072919,0.9035303582414462,0.09646964175855378,421038,0.03006503223731112,0.08131808404332858,0.7808677601546654,0.00024463350101416024
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,1,2,678,63,42714,33,30,0.5238095238095238,0,0.0,0.6681566162362926,0.3674295398959609,0.1848808353233132,0.8151191646766868,0.09068463681503722,22374,0.6503977831411459,0.47684432137357874,0.349602216858854,0.6503977831411459,20340,0.6876913326409538,0.18072715300440376,0.003687315634218289,0.06617502458210422
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,1,3,678,277,187806,265,12,0.9566787003610109,0,0.0,0.32751615667916895,0.4634009610055176,0.6473169121327327,0.35268308786726726,0.19099253547655892,179670,0.33244837758112095,0.4710907065786815,0.6675516224188791,0.33244837758112095,8136,0.2185962784277286,0.20892292999613457,0.20046705998033432,0.0
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,2,0,824,188,154912,156,32,0.8297872340425532,0,0.0,0.23348285011079195,0.3889686296068997,0.6625309853336088,0.33746901466639123,0.10518367180705904,128544,0.22321539706248444,0.41640158930619114,0.7767846029375156,0.22321539706248444,26368,0.283536683721291,0.201421325770692,0.1055445995145631,7.584951456310679e-05
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,2,1,824,995,819880,374,621,0.3758793969849246,626,0.629145728643216,0.010107838632677954,0.05400084035879422,0.9189808264624091,0.08101917353759086,0.0023652499117581935,308176,0.0020021026945641453,0.04470004786758694,0.9979978973054359,0.0020021026945641453,511704,0.014989553996372905,0.0583571517831153,0.8713924456326314,9.771274017791535e-05
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,2,2,824,63,51912,33,30,0.5238095238095238,0,0.0,0.6435033220848166,0.37731143407351636,0.20097472646016334,0.7990252735398367,0.08477864982225221,27192,0.6309944101206237,0.4825354541555987,0.36900558987937626,0.6309944101206237,24720,0.6572631252454288,0.20610255960376603,0.016140776699029125,0.06792071197411004
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,2,3,824,277,228248,265,12,0.9566787003610109,0,0.0,0.007037997317203218,0.06082214428485053,0.969769724159686,0.030230275840314045,0.002878139192580088,218360,0.002372229346034072,0.04864773246477051,0.9976277706539659,0.002372229346034072,9888,0.11007370668052185,0.14843647131790136,0.35457119741100324,0.0
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,3,0,378,188,71064,156,32,0.8297872340425532,0,0.0,0.4129320068243555,0.46119408806325773,0.4810030395136778,0.5189969604863222,0.18481844316767349,58968,0.43108126441459776,0.49522743046534623,0.5689187355854023,0.43108126441459776,12096,0.32445437607192457,0.21114820608518073,0.05241402116402116,0.00016534391534391533
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,3,1,378,995,376110,374,621,0.3758793969849246,626,0.629145728643216,0.04618005939477281,0.15432799602925976,0.8110419823987663,0.18895801760123368,0.018910092260361503,141372,0.04265342500636618,0.20207451680405544,0.9573465749936338,0.04265342500636618,234738,0.0483039905723317,0.11643271616758229,0.7229293936218252,0.0013248813570874763
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,3,2,378,63,23814,33,30,0.5238095238095238,0,0.0,0.7042922205262452,0.34954793227264663,0.1498278323675149,0.850172167632485,0.08399403825494392,12474,0.7159692159692159,0.45095154701324863,0.284030784030784,0.7159692159692159,11340,0.691447525538977,0.18049345817679585,0.002204585537918871,0.06649029982363315
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,3,3,378,277,104706,265,12,0.9566787003610109,0,0.0,0.4178818938949153,0.4870306936940702,0.55759937348385,0.44240062651615,0.21073827328757008,100170,0.42529699510831587,0.494387966136063,0.5747030048916841,0.42529699510831587,4536,0.25413174209898587,0.22297181124996948,0.17989417989417988,0.0002204585537918871
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,4,0,568,188,106784,156,32,0.8297872340425532,0,0.0,0.43094998182933775,0.4642586784961456,0.46313118070122866,0.5368688192987714,0.18353832432110212,88608,0.4551394907908992,0.4979834683134574,0.5448605092091008,0.4551394907908992,18176,0.31302612564172533,0.20143713789058199,0.06470070422535211,5.501760563380282e-05
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,4,1,568,995,565160,374,621,0.3758793969849246,626,0.629145728643216,0.020999263959220398,0.08939867673664967,0.8724591266190106,0.12754087338098946,0.006122856801878007,212432,0.010078519243805076,0.09988464693664051,0.9899214807561949,0.010078519243805076,352728,0.027576330824865054,0.08174150058442683,0.8017169036764873,0.00037139098682270757
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,4,2,568,63,35784,33,30,0.5238095238095238,0,0.0,0.7447090556748825,0.3207593638416185,0.10577353006930472,0.8942264699306953,0.07549609454165485,18744,0.8056978233034571,0.39566253402050633,0.1943021766965429,0.8056978233034571,17040,0.6776214112834507,0.18779170971732953,0.008392018779342723,0.06789906103286385
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,4,3,568,277,157336,265,12,0.9566787003610109,0,0.0,0.06358976067049499,0.23409347777142012,0.91159683734174,0.08840316265826002,0.039767921982719764,150520,0.0585835769332979,0.234843653197182,0.9414164230667021,0.0585835769332979,6816,0.17414298486693075,0.18508296332854648,0.25308098591549294,0.00014671361502347418
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,5,0,582,188,109416,156,32,0.8297872340425532,0,0.0,0.14045055967199496,0.31098249015597274,0.7619360970973167,0.23806390290268334,0.06263268117897909,90792,0.11875495638382236,0.323499948559654,0.8812450436161776,0.11875495638382236,18624,0.24621662570183633,0.21097681299046173,0.1803049828178694,0.0007517182130584193
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,5,1,582,995,579090,374,621,0.3758793969849246,626,0.629145728643216,0.006245107278157108,0.04080162243787499,0.9431798166088173,0.056820183391182714,0.0013367729941071355,217668,0.0004961684767627763,0.022269312822928395,0.9995038315232372,0.0004961684767627763,361422,0.009707431129560459,0.04834071956379252,0.9092584292046416,0.00011620764646313727
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,5,2,582,63,36666,33,30,0.5238095238095238,0,0.0,0.4832457751388753,0.4079888680975252,0.35624284077892326,0.6437571592210768,0.07711625759558134,19206,0.347651775486827,0.47622475627342586,0.652348224513173,0.347651775486827,17460,0.6323991747561283,0.24003179302440297,0.030526918671248567,0.07073310423825888
bistochastic_r6_c4_seed42,bistochastic,6,4,24,42,5,3,582,277,161214,265,12,0.9566787003610109,0,0.0,0.0043880698554654065,0.0485893618073269,0.979648169513814,0.020351830486186065,0.001879207146157491,154230,0.0015820527783180964,0.039743551518764804,0.9984179472216819,0.0015820527783180964,6984,0.06635428030913518,0.12491047809658828,0.5651489117983963,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,0,0,571,975,556725,372,603,0.38153846153846155,626,0.642051282051282,0.016374855478230723,0.07021486892094914,0.8863155058601644,0.11368449413983564,0.004019510305963882,212412,0.003351976347852287,0.05779914015290995,0.9966480236521477,0.003351976347852287,344313,0.02440887046413583,0.0757725141504158,0.818249673988493,0.0003775634379184056
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,0,1,571,105,59955,84,21,0.8,0,0.0,0.5515044482163622,0.4518043921797625,0.35179718121924775,0.6482028187807523,0.16847704954168805,47964,0.5660286881828037,0.4956210370200786,0.4339713118171962,0.5660286881828037,11991,0.49340748835059633,0.18400033610060457,0.023100658827453924,0.00016679176048703195
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,0,2,571,45,25695,24,21,0.5333333333333333,0,0.0,0.7727411071056237,0.3127658198449344,0.10453395602257248,0.8954660439774275,0.07378781980258563,13704,0.8110040863981319,0.39150537447608974,0.18899591360186807,0.8110040863981319,11991,0.7290119879141858,0.17567303609192317,0.008006004503377533,0.09690601284296556
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,0,3,571,215,122765,214,1,0.9953488372093023,0,0.0,0.011145435265800514,0.10439263096360483,0.9886938459658697,0.01130615403413025,0.008072758530129839,122194,0.010556983157929195,0.10220339164887043,0.9894430168420708,0.010556983157929195,571,0.1370741863502627,0.30291142087182177,0.8283712784588442,0.0017513134851138354
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,0,4,571,183,104493,134,49,0.73224043715847,0,0.0,0.3024197125338635,0.42234478100925393,0.5240542428679433,0.47594575713205667,0.16126883709936962,76514,0.34525707713621034,0.4754520247339066,0.6547429228637897,0.34525707713621034,27979,0.18527263382540474,0.17101031974793277,0.16666070981807785,3.5741091532935415e-05
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,1,0,381,975,371475,372,603,0.38153846153846155,626,0.642051282051282,0.04365455798783229,0.15219964804985192,0.8224887273706172,0.17751127262938288,0.018447385717562374,141732,0.04260858521717043,0.20197300236160662,0.9573914147828295,0.04260858521717043,229743,0.04429983472197195,0.11085320868010153,0.7392651789173119,0.0013232176823668187
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,1,1,381,105,40005,84,21,0.8,0,0.0,0.5168892756285214,0.4550201415487176,0.38995125609298836,0.6100487439070116,0.16969596531954947,32004,0.5173415823022123,0.4996991790299997,0.4826584176977878,0.5173415823022123,8001,0.5150800489337582,0.19082839504516005,0.019122609673790775,0.00024996875390576176
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,1,2,381,45,17145,24,21,0.5333333333333333,0,0.0,0.7220808289417323,0.3511473080655666,0.15497229512977545,0.8450277048702246,0.08651689288358479,9144,0.7111767279090113,0.45321561048759496,0.2888232720909886,0.7111767279090113,8001,0.7345426586934133,0.17083537896729217,0.001999750031246094,0.09523809523809523
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,1,3,381,215,81915,214,1,0.9953488372093023,0,0.0,0.4423647786537875,0.4964278937181689,0.5572849905389733,0.44271500946102665,0.21787339206845444,81534,0.44318934432261387,0.49676206517960436,0.5568106556773861,0.44318934432261387,381,0.26590772552493436,0.3796476962451554,0.6587926509186351,0.0
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,1,4,381,183,69723,134,49,0.73224043715847,0,0.0,0.3214835393211279,0.4271539105363823,0.5063465427477303,0.4936534572522697,0.16590497894166323,51054,0.3593450072472284,0.4798084753458589,0.6406549927527716,0.3593450072472284,18669,0.2179440147885264,0.19293165823640865,0.13905404681557662,0.00042851786383844875
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,2,0,579,975,564525,372,603,0.38153846153846155,626,0.642051282051282,0.004440224096119746,0.03161884334821461,0.9542181480005314,0.04578185199946858,0.000840427234560183,215388,4.6427841848199525e-06,0.0021547070866767405,0.9999953572158152,4.6427841848199525e-06,349137,0.007176602616915422,0.03992522803980486,0.9259774816189633,0.0001145682067497859
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,2,1,579,105,60795,84,21,0.8,0,0.0,0.19659293836312194,0.34685966995440365,0.698281108643803,0.30171889135619706,0.07003175572664841,48636,0.15186281766592646,0.35888786866720923,0.8481371823340735,0.15186281766592646,12159,0.37551342115190395,0.21526836773364463,0.09885681388272062,0.00016448721111933547
bistochastic_r6_c5_seed42,bistochastic,6,5,30,42,2,2,579,45,26055,24,21,0.5333333333333333,0,0.0,0.5564102409721743,0.4132040483643882,0.3186336595663021,0.6813663404336979,0.08331806838810549,13896,0.415587219343696,0.49282297274160297,0.584412780656304,0.415587219343696,12159,0.7173508371190066,0.19932235495532125,0.01488609260629986,0.10091290402171231
