row_index,baseline_small_cluster,same_cluster_knn_purity,silhouette
641,0,1.0,0.756048998079476
642,0,1.0,0.6273821988519312
643,0,1.0,0.7695363234065963
644,0,1.0,0.7361725959399303
645,0,1.0,0.6614414140455019
646,0,1.0,0.66766794112961
647,0,1.0,0.7493918364065275
648,0,1.0,0.744189949796985
649,0,1.0,0.7630306250103926
650,0,1.0,0.7374824787137011
651,0,1.0,0.5732536367720674
652,0,1.0,0.743451912147198
653,0,1.0,0.6291309584829927
654,0,1.0,0.7373382290915772
655,0,1.0,0.6875952775139379
656,0,1.0,0.7672615699274382
657,0,1.0,0.7329063851293204
658,0,1.0,0.6882310287767053
659,0,1.0,0.7535087263042181
660,0,1.0,0.7375833863167123
661,0,1.0,0.7411189396540689
662,0,1.0,0.6772736896806744
663,0,1.0,0.5540927591522682
664,0,1.0,0.7441704138712631
665,0,1.0,0.7057643307643457
666,1,1.0,0.04792916113972991
667,0,1.0,0.7659867259685386
668,0,1.0,0.4912478698058768
669,0,1.0,0.748980239272476
670,0,1.0,0.6842101985683858
671,0,1.0,0.7437717984644506
672,0,1.0,0.7341047611463836
673,0,1.0,0.7538175429027026
674,0,1.0,0.7363799820534549
675,0,1.0,0.7131066975638729
676,0,1.0,0.7745578837503263
677,0,1.0,0.7454987799574413
678,0,1.0,0.6586579283008437
679,0,1.0,0.758802278485629
680,0,1.0,0.7496528355687948
681,0,1.0,0.6922242766125449
682,0,1.0,0.7796742924638363
683,0,1.0,0.7656470957439168
684,0,1.0,0.7414574803196977
685,0,1.0,0.7551350685594082
686,0,1.0,0.7795178895352395
687,0,1.0,0.707559599360351
688,0,1.0,0.6269822780206414
689,0,1.0,0.7683597251583351
690,0,1.0,0.7399578939113921
691,0,1.0,0.7466698986066834
692,0,1.0,0.7479478010507588
693,0,1.0,0.7199317309978124
694,0,1.0,0.7286934009586165
695,0,1.0,0.7646820817613078
696,0,1.0,0.7599754159995149
697,0,1.0,0.7216306222436342
698,0,1.0,0.7472811986938678
699,0,1.0,0.7709061183620619
700,0,1.0,0.6303135566792103
701,0,1.0,0.7504190454833769
702,0,1.0,0.7678138754387536
703,0,1.0,0.6270310322287825
704,0,1.0,0.6341978853605301
705,0,1.0,0.6868647385277598
706,0,1.0,0.7357450857493084
707,0,1.0,0.7406307769201065
708,0,1.0,0.769811814459948
709,0,1.0,0.6881090785369425
710,0,1.0,0.6779921554477114
711,0,1.0,0.7514875106251828
712,0,1.0,0.712647511378554
713,0,1.0,0.5711848575169161
714,0,1.0,0.7705114690277581
715,0,1.0,0.7610945337468437
716,0,1.0,0.5587618347713115
717,0,1.0,0.5654307269691258
718,0,1.0,0.774708360175361
719,0,1.0,0.7360514621326835
720,0,1.0,0.7341054309762342
721,0,1.0,0.7767607630877325
722,0,1.0,0.6838569710676895
723,0,1.0,0.7117667023916527
724,0,1.0,0.6475711904994212
725,0,1.0,0.4568784313096559
726,0,1.0,0.7247811341000726
727,0,1.0,0.7563192957618582
728,0,1.0,0.6411897346754395
729,0,1.0,0.7105357675115221
730,0,1.0,0.6729383253155247
731,0,1.0,0.7481342228220282
732,0,1.0,0.56078541268549
733,0,1.0,0.7215997346231058
734,0,1.0,0.5085840370487567
735,0,1.0,0.641131036498267
736,0,1.0,0.7404897167820063
737,0,1.0,0.7682105279568932
738,0,1.0,0.7048586233050492
739,0,1.0,0.7751667257850574
740,0,1.0,0.7078289064639484
741,0,1.0,0.5922252147827828
742,0,1.0,0.554183597122028
743,0,1.0,0.7099181017078157
744,0,1.0,0.7466813008986486
745,0,1.0,0.5859568073294504
746,0,1.0,0.5050063804520674
747,0,1.0,0.7439867352689372
748,0,1.0,0.7439027280195165
749,0,1.0,0.5904293533093358
750,0,1.0,0.5445542766840502
751,0,1.0,0.7785163928853704
752,0,1.0,0.7259852016932523
753,0,1.0,0.7428991534439694
754,0,1.0,0.7794696961378276
755,0,1.0,0.7190648121209382
756,0,1.0,0.709621855328054
757,0,1.0,0.7019593883169488
758,0,1.0,0.752849710489119
759,0,1.0,0.7543086648379432
760,0,1.0,0.7591507727017334
761,0,1.0,0.5996245417171945
762,0,1.0,0.7710609020591012
763,0,1.0,0.2615203553764161
764,0,1.0,0.6725542254555162
765,0,1.0,0.46922360449733913
766,0,1.0,0.7318240010354496
